DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FI,781,2,VALUE_IN_EUROS,2019,15359336,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FI,781,2,VALUE_IN_EUROS,2020,5839992,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FI,781,2,VALUE_IN_EUROS,2021,16929822,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FI,781,2,VALUE_IN_EUROS,2022,18974071,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,1,VALUE_IN_EUROS,2019,352108720,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,1,VALUE_IN_EUROS,2020,337389358,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,1,VALUE_IN_EUROS,2021,373864119,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,1,VALUE_IN_EUROS,2022,288064185,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,2,VALUE_IN_EUROS,2019,195130590,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,2,VALUE_IN_EUROS,2020,110347970,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,2,VALUE_IN_EUROS,2021,136142352,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,FR,781,2,VALUE_IN_EUROS,2022,131929856,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,1,VALUE_IN_EUROS,2019,243473473,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,1,VALUE_IN_EUROS,2020,185421890,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,1,VALUE_IN_EUROS,2021,111960725,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,1,VALUE_IN_EUROS,2022,115006434,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,2,VALUE_IN_EUROS,2019,825813948,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,2,VALUE_IN_EUROS,2020,736185098,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,2,VALUE_IN_EUROS,2021,488357679,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GB,781,2,VALUE_IN_EUROS,2022,503054626,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,1,VALUE_IN_EUROS,2020,33025,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,1,VALUE_IN_EUROS,2021,5300,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,1,VALUE_IN_EUROS,2022,9100,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,2,VALUE_IN_EUROS,2019,3276035,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,2,VALUE_IN_EUROS,2020,4748342,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,2,VALUE_IN_EUROS,2021,2242670,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GE,781,2,VALUE_IN_EUROS,2022,4738289,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GH,781,2,VALUE_IN_EUROS,2019,67859,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GH,781,2,VALUE_IN_EUROS,2020,2600,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GH,781,2,VALUE_IN_EUROS,2022,29863,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,1,VALUE_IN_EUROS,2019,863212,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,1,VALUE_IN_EUROS,2020,45966,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,1,VALUE_IN_EUROS,2021,865071,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,1,VALUE_IN_EUROS,2022,42885,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,2,VALUE_IN_EUROS,2019,12043930,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,2,VALUE_IN_EUROS,2020,5460767,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,2,VALUE_IN_EUROS,2021,4870727,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GI,781,2,VALUE_IN_EUROS,2022,340826,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GM,781,2,VALUE_IN_EUROS,2019,61341,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GM,781,2,VALUE_IN_EUROS,2020,32171,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GM,781,2,VALUE_IN_EUROS,2022,700,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GN,781,2,VALUE_IN_EUROS,2019,1027,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GQ,781,2,VALUE_IN_EUROS,2019,174011,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,1,VALUE_IN_EUROS,2020,121092,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,1,VALUE_IN_EUROS,2021,287224,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,1,VALUE_IN_EUROS,2022,242210,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,2,VALUE_IN_EUROS,2019,14270163,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,2,VALUE_IN_EUROS,2020,5338114,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,2,VALUE_IN_EUROS,2021,5554963,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GR,781,2,VALUE_IN_EUROS,2022,6188546,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GT,781,2,VALUE_IN_EUROS,2019,631347,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GT,781,2,VALUE_IN_EUROS,2020,931400,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GT,781,2,VALUE_IN_EUROS,2021,649215,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GT,781,2,VALUE_IN_EUROS,2022,755765,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GW,781,2,VALUE_IN_EUROS,2020,22746,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,GY,781,2,VALUE_IN_EUROS,2020,31612,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HK,781,1,VALUE_IN_EUROS,2019,1369,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HK,781,2,VALUE_IN_EUROS,2019,9992105,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HK,781,2,VALUE_IN_EUROS,2020,4866157,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HK,781,2,VALUE_IN_EUROS,2021,5412369,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HK,781,2,VALUE_IN_EUROS,2022,3648223,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,1,VALUE_IN_EUROS,2019,495362,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,1,VALUE_IN_EUROS,2020,2859504,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,1,VALUE_IN_EUROS,2021,82984,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,1,VALUE_IN_EUROS,2022,625655,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,2,VALUE_IN_EUROS,2019,13063758,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,2,VALUE_IN_EUROS,2020,7790234,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,2,VALUE_IN_EUROS,2021,10456002,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HR,781,2,VALUE_IN_EUROS,2022,14032070,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HT,781,2,VALUE_IN_EUROS,2019,344381,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HT,781,2,VALUE_IN_EUROS,2020,122321,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HT,781,2,VALUE_IN_EUROS,2021,327202,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HT,781,2,VALUE_IN_EUROS,2022,280308,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,1,VALUE_IN_EUROS,2019,253975244,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,1,VALUE_IN_EUROS,2020,210006930,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,1,VALUE_IN_EUROS,2021,283034737,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,1,VALUE_IN_EUROS,2022,316393684,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,2,VALUE_IN_EUROS,2019,263871407,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,2,VALUE_IN_EUROS,2020,232802298,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,2,VALUE_IN_EUROS,2021,268756279,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,HU,781,2,VALUE_IN_EUROS,2022,354137258,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ID,781,2,VALUE_IN_EUROS,2019,733283,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ID,781,2,VALUE_IN_EUROS,2020,2096734,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ID,781,2,VALUE_IN_EUROS,2021,725999,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ID,781,2,VALUE_IN_EUROS,2022,3905054,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IE,781,1,VALUE_IN_EUROS,2021,13861147,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IE,781,1,VALUE_IN_EUROS,2022,4245217,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IE,781,2,VALUE_IN_EUROS,2019,14796476,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IE,781,2,VALUE_IN_EUROS,2020,4741695,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IE,781,2,VALUE_IN_EUROS,2021,27008612,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IE,781,2,VALUE_IN_EUROS,2022,22936196,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IL,781,2,VALUE_IN_EUROS,2019,10195351,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IL,781,2,VALUE_IN_EUROS,2020,3771114,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IL,781,2,VALUE_IN_EUROS,2021,3688639,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IL,781,2,VALUE_IN_EUROS,2022,6891967,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,1,VALUE_IN_EUROS,2019,3192632,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,1,VALUE_IN_EUROS,2020,67216,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,1,VALUE_IN_EUROS,2022,2110188,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,2,VALUE_IN_EUROS,2019,5212374,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,2,VALUE_IN_EUROS,2020,5929595,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,2,VALUE_IN_EUROS,2021,7967310,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IN,781,2,VALUE_IN_EUROS,2022,10578302,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IQ,781,2,VALUE_IN_EUROS,2019,2102138,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IQ,781,2,VALUE_IN_EUROS,2020,904699,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IQ,781,2,VALUE_IN_EUROS,2021,1899352,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IQ,781,2,VALUE_IN_EUROS,2022,5705684,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IR,781,2,VALUE_IN_EUROS,2020,170736,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IR,781,2,VALUE_IN_EUROS,2021,123614,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IR,781,2,VALUE_IN_EUROS,2022,225880,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,1,VALUE_IN_EUROS,2019,568876,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,1,VALUE_IN_EUROS,2021,71683,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,1,VALUE_IN_EUROS,2022,144143,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,2,VALUE_IN_EUROS,2019,4344929,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,2,VALUE_IN_EUROS,2020,2601940,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,2,VALUE_IN_EUROS,2021,1151190,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IS,781,2,VALUE_IN_EUROS,2022,1729392,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,1,VALUE_IN_EUROS,2019,320240769,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,1,VALUE_IN_EUROS,2020,158225566,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,1,VALUE_IN_EUROS,2021,196770954,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,1,VALUE_IN_EUROS,2022,264366034,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,2,VALUE_IN_EUROS,2019,297725655,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,2,VALUE_IN_EUROS,2020,134401849,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,2,VALUE_IN_EUROS,2021,241541514,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,IT,781,2,VALUE_IN_EUROS,2022,203708239,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JM,781,2,VALUE_IN_EUROS,2019,637564,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JM,781,2,VALUE_IN_EUROS,2020,123424,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JM,781,2,VALUE_IN_EUROS,2021,162252,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JM,781,2,VALUE_IN_EUROS,2022,113338,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JO,781,1,VALUE_IN_EUROS,2019,2163,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JO,781,2,VALUE_IN_EUROS,2019,2069483,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JO,781,2,VALUE_IN_EUROS,2020,1171546,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JO,781,2,VALUE_IN_EUROS,2021,496483,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JO,781,2,VALUE_IN_EUROS,2022,2130816,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,1,VALUE_IN_EUROS,2019,91906839,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,1,VALUE_IN_EUROS,2020,80579207,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,1,VALUE_IN_EUROS,2021,51993363,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,1,VALUE_IN_EUROS,2022,22688384,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,2,VALUE_IN_EUROS,2019,212651525,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,2,VALUE_IN_EUROS,2020,241597589,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,2,VALUE_IN_EUROS,2021,269095921,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,JP,781,2,VALUE_IN_EUROS,2022,289386471,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KE,781,2,VALUE_IN_EUROS,2019,185522,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KE,781,2,VALUE_IN_EUROS,2020,144917,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KE,781,2,VALUE_IN_EUROS,2021,98374,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KE,781,2,VALUE_IN_EUROS,2022,255652,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KG,781,2,VALUE_IN_EUROS,2019,3150,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KG,781,2,VALUE_IN_EUROS,2022,251050,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KH,781,2,VALUE_IN_EUROS,2019,334053,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KH,781,2,VALUE_IN_EUROS,2020,395422,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KH,781,2,VALUE_IN_EUROS,2021,46660,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KH,781,2,VALUE_IN_EUROS,2022,230150,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,1,VALUE_IN_EUROS,2019,84696267,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,1,VALUE_IN_EUROS,2020,68260121,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,1,VALUE_IN_EUROS,2021,75160285,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,1,VALUE_IN_EUROS,2022,67266,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,2,VALUE_IN_EUROS,2019,53895470,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,2,VALUE_IN_EUROS,2020,81768512,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,2,VALUE_IN_EUROS,2021,60377210,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KR,781,2,VALUE_IN_EUROS,2022,552028079,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KW,781,1,VALUE_IN_EUROS,2019,74335,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KW,781,2,VALUE_IN_EUROS,2019,17908043,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KW,781,2,VALUE_IN_EUROS,2020,21602889,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KW,781,2,VALUE_IN_EUROS,2021,21641105,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KW,781,2,VALUE_IN_EUROS,2022,20162615,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KY,781,2,VALUE_IN_EUROS,2022,158470,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KZ,781,2,VALUE_IN_EUROS,2019,3395525,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KZ,781,2,VALUE_IN_EUROS,2020,2871649,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KZ,781,2,VALUE_IN_EUROS,2021,3879027,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,KZ,781,2,VALUE_IN_EUROS,2022,3935121,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LA,781,2,VALUE_IN_EUROS,2019,1350970,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LA,781,2,VALUE_IN_EUROS,2020,154529,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LA,781,2,VALUE_IN_EUROS,2021,522421,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LA,781,2,VALUE_IN_EUROS,2022,174305,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LB,781,2,VALUE_IN_EUROS,2019,4380904,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LB,781,2,VALUE_IN_EUROS,2020,901586,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LB,781,2,VALUE_IN_EUROS,2021,307452,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LB,781,2,VALUE_IN_EUROS,2022,1850006,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,1,VALUE_IN_EUROS,2019,1254430,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,1,VALUE_IN_EUROS,2020,1767545,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,1,VALUE_IN_EUROS,2021,531825,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,1,VALUE_IN_EUROS,2022,589786,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,2,VALUE_IN_EUROS,2019,4271189,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,2,VALUE_IN_EUROS,2020,1578275,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,2,VALUE_IN_EUROS,2021,1532758,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LI,781,2,VALUE_IN_EUROS,2022,3534707,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LK,781,2,VALUE_IN_EUROS,2019,4141857,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LR,781,2,VALUE_IN_EUROS,2022,22440,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,1,VALUE_IN_EUROS,2019,4585,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,1,VALUE_IN_EUROS,2021,7155,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,1,VALUE_IN_EUROS,2022,4645197,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,2,VALUE_IN_EUROS,2019,4200902,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,2,VALUE_IN_EUROS,2020,2352824,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,2,VALUE_IN_EUROS,2021,5888431,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LT,781,2,VALUE_IN_EUROS,2022,10485187,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,1,VALUE_IN_EUROS,2019,4457646,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,1,VALUE_IN_EUROS,2020,2677388,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,1,VALUE_IN_EUROS,2021,2452843,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,1,VALUE_IN_EUROS,2022,4150151,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,2,VALUE_IN_EUROS,2019,6259824,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,2,VALUE_IN_EUROS,2020,6616908,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,2,VALUE_IN_EUROS,2021,6624822,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LU,781,2,VALUE_IN_EUROS,2022,8643040,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,1,VALUE_IN_EUROS,2020,35828,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,1,VALUE_IN_EUROS,2021,233697,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,1,VALUE_IN_EUROS,2022,61830,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,2,VALUE_IN_EUROS,2019,2251870,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,2,VALUE_IN_EUROS,2020,1795190,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,2,VALUE_IN_EUROS,2021,5621482,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LV,781,2,VALUE_IN_EUROS,2022,4275841,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LY,781,2,VALUE_IN_EUROS,2019,1000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LY,781,2,VALUE_IN_EUROS,2021,95000,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,LY,781,2,VALUE_IN_EUROS,2022,143210,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MA,781,2,VALUE_IN_EUROS,2019,5630654,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MA,781,2,VALUE_IN_EUROS,2020,1125058,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MA,781,2,VALUE_IN_EUROS,2021,1698846,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MA,781,2,VALUE_IN_EUROS,2022,9424827,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MD,781,1,VALUE_IN_EUROS,2019,11220,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MD,781,2,VALUE_IN_EUROS,2019,5745035,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MD,781,2,VALUE_IN_EUROS,2020,7403334,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MD,781,2,VALUE_IN_EUROS,2021,11728716,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MD,781,2,VALUE_IN_EUROS,2022,9210173,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,1,VALUE_IN_EUROS,2019,9230,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,1,VALUE_IN_EUROS,2021,6750,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,1,VALUE_IN_EUROS,2022,67381,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,2,VALUE_IN_EUROS,2019,1692722,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,2,VALUE_IN_EUROS,2020,1773087,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,2,VALUE_IN_EUROS,2021,1871078,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,ME,781,2,VALUE_IN_EUROS,2022,4413588,
ESTAT:DS-018995(1.0),15/11/23 11:00:00,A,AT,MG,781,2,VALUE_IN_EUROS,2019,75491,
